id,faq_topic_id,question,seo_name,answer,alternate_words,is_top_faq,sort,activate,deactivate,is_active,published,sequence
991,218,What is Bluetooth?,What-is-Bluetooth,Cricket offers a variety of Bluetooth products to compliment its phone lineup.&nbsp; Bluetooth provides a way to wirelessly connect and exchange information between mobile phones.&nbsp; To learn more about your phone and its Bluetooth compatibility^ please refer to your phone user guide.&nbsp; <a href="../../cell-phone-accessories/type/Bluetooth">Click here</a> to view Bluetooth accessories available for sale online or visit your local <a href="http://account.mycricket.com/cricketlocations/">Cricket store</a> to view a full accessory lineup.,blue tooth^ bluetooth^ bluetooth handset^ bluetooth phone^ bluetooth accessories^ bluetooth accesories,0,846,8/13/09 0:00,NULL,1,9/20/11 11:51,12
992,218,What is an ESN Number?,What-is-an-ESN-Number,The ESN (Electronic Serial Number) is the serial number of your cellular telephone.&nbsp; The ESN is transmitted to the cell site and used to verify that you are a legitimate customer on a carrier&rsquo;s network.,esn^ esn number^ phone serial number^ serial number^ meid^ esn change^ esn %252523^ esn%^ ESN#^,0,844,8/13/09 0:00,NULL,1,5/15/12 13:48,4
993,218,What is an MEID Number?,What-is-an-MEID-Number,The MEID (Mobile Equipment ID) is being phased in to replace the ESN numbers currently used on CDMA devices^ since the pool of ESN numbers has been virtually exhausted due to the number of devices in use.,Mobile Equipment ID^ meid^ meid number^ serial number^ phone serial number,0,845,8/13/09 0:00,NULL,1,9/28/09 17:05,5
994,218,What is the difference between standard and stereo Bluetooth?,What-is-the-difference-between-standard-and-stereo-Bluetooth,Standard Bluetooth wireless technology is the global short-range wireless standard for cell phones.&nbsp; It allows you to talk on your cell phone by using a wireless Bluetooth headset for example.&nbsp; Stereo Bluetooth technology is the next generation of Bluetooth and allows you to wirelessly listen to stereo music with Bluetooth enabled stereo headsets.,standara bluetooth^ standard&nbsp; blue tooth^ stereo bluetooth^ stereo bluetooth^ bluetooth question^ bluetooth^&nbsp; blue tooth^,0,849,8/13/09 0:00,NULL,1,9/28/09 17:05,13
995,218,Will my standard Bluetooth phone work with a stereo Bluetooth headset?&nbsp;,Will-my-standard-Bluetooth-phone-work-with-a-stereo-Bluetooth-headsetandnbsp,Yes^ Stereo Bluetooth headsets are backwards compatible with standard Bluetooth devices.,standard bluetooth^ standard blue tooth^ stereo bluetooth^ stereo blue tooth^ bluetooth^ blue tooth^ bluetooth headset^ blue tooth headset,0,855,8/13/09 0:00,NULL,1,9/28/09 17:05,14
996,218,What is EVDO?,What-is-EVDO,EVDO (Evolution-Data Optimized) is the 3G wireless technology for CDMA phones that offers broadband data speeds to support applications such as &nbsp;video downloads^ faster web browsing and large file transfers.,Evolution-Data Optimized^ 3g^ EVDO^ wireless technology,0,847,8/13/09 0:00,NULL,1,9/28/09 17:05,11
997,218,Will my Cricket phone support music downloads?,Will-my-Cricket-phone-support-music-downloads,To find out if your phone supports music downloads please refer to your phone user manual.,music^ music download^ music downloads^ phone feature^ phone features^ music capability^ phone capability,0,854,8/13/09 0:00,NULL,1,3/15/10 21:01,15
999,218,What is a microSD card?,What-is-a-microSD-card,A microSD card is a removable memory card that allows you to store your personal media files (music^ photos^ videos) and share this media on other microSD compatible consumer electronics devices.&nbsp;Cell phones that are microSD compatible have a slot that allows users to easily insert and remove the memory cards whenever they need to share files. ,SD^ SD card^ micro SD^ micro SD card^ memory card^ phone memory card^ microSD^ microSD card,0,841,8/13/09 0:00,NULL,1,9/28/09 17:05,7
1000,218,What is the right memory card for my phone?&nbsp;,What-is-the-right-memory-card-for-my-phoneandnbsp,Not all cell phones are microSD capable.&nbsp; Typically phones that are in the mid- to high-end in terms of retail price support microSD memory cards.&nbsp; Please refer to the phone features details to determine whether or not your phone is microSD capable and how large of a memory card it can support.,microSD^ micro SD^ microSD card^ micro SD card^ memory card^ phone memory card^,0,850,8/13/09 0:00,NULL,1,9/28/09 17:05,8
1001,218,What is the difference between a VGA and megapixel camera?,What-is-the-difference-between-a-VGA-and-megapixel-camera,A megapixel camera has more pixels than a VGA camera^ so typically the images taken will be clearer because more pixels means more colors and details.&nbsp; VGA camera is the most basic camera included on cell phones^ followed by 1.3MP^ 2MP and higher megapixels for greater image clarity.&nbsp;Typically^ you pay more in a phone for more megapixels.,megapixel^ megapixels^ mega pixel^ megapixel camera^ VGA^ VGA camera^ camera phone,0,848,8/13/09 0:00,NULL,1,9/28/09 17:05,20
1002,218,What music files/types does my phone support?,What-music-filestypes-does-my-phone-support,Please refer to the phone features details to determine which music files/types your phone support.&nbsp; This information is also found in your phone user manual.,music^ music files^ music file^ music file type^ music type^ music file format^ file format^,0,851,8/13/09 0:00,NULL,1,9/28/09 17:05,16
1003,218,What is a QWERTY keyboard?,What-is-a-QWERTY-keyboard,A QWERTY keyboard is a keyboard that is laid out similar to the QWERTY keyboard you use to type on a computer. The QWERTY keyboard on a cell phone allows for much faster texting^ emailing and data input than on a traditional cell phone with only a numeric keypad.,qwerty^ keyboard^ phone keypad^ keypad,0,842,8/13/09 0:00,NULL,1,3/15/10 20:59,10
1004,218,Where can I view my phoneâ€™s user manual?,Where-can-I-view-my-phoneandrsquos-user-manual,Phone operational manuals are available for most Cricket phones online. Go to the Support section of mycricket.com and select your phone&rsquo;s manufacturer under the Phone &amp; Modem Instructions section.,user manual^ user manuals^ phone user manual^ phone user manuals^ silent mode^ manual programming^ manual programing^,0,853,8/13/09 0:00,NULL,1,5/14/10 12:25,2
1005,218,Do Cricket phones use a SIM card?,Do-Cricket-phones-use-a-SIM-card,No^ SIM cards are used on cell phones with GSM cellular technology and Cricket cell phones use the CDMA cellular technology so there is no need for SIM cards.,SIM^ sim card^ sim cards^ SIM card^ MSISDN^,0,837,8/13/09 0:00,NULL,1,1/22/10 12:54,3
1006,218,Where can I get instructions for how to use my Cricket phone?,Where-can-I-get-instructions-for-how-to-use-my-Cricket-phone,Go to the <a href="../../support">Support section</a> and select the manufacturer of your phone to view Cricket phone instructions.,phone instructions^ instructions^ phone user manual^ user manual^ user manuals^ phone user manuals^,0,852,8/13/09 0:00,NULL,1,10/27/09 14:29,1
1007,218,How can I find on my phone which phone numbers have been called recently?,How-can-I-find-on-my-phone-which-phone-numbers-have-been-called-recently,Please refer to your phone's user manual for instructions on how to view a record of recent phone calls made on your Cricket phone.,recent calls^ recent call^ recent phone call^ recent phone calls^ call log^ call history^ numbers called,0,838,8/13/09 0:00,NULL,1,9/28/09 17:05,6
1008,218,How do I send a picture to another wireless phone? &nbsp;,How-do-I-send-a-picture-to-another-wireless-phone-andnbsp,In order to send pictures to another wireless phone^ the you will need to know the address. Example: &lt;10 digit number&gt;@mms.mycricket.com Once you have established an email account^ open the picture or video^ touch &ldquo;Share&rdquo; &gt; &ldquo;Email&rdquo;^ then follow these steps: <ol>    <li>To choose a Contact email address^ touch +</li>    <li>To enter an email address touch the To field</li>    <li>Enter the address^ then touch OK</li></ol>,MMS^ MMS messaging^ send a picture^ sending a picture^ send pix^ pix^ pictures^ picture,0,839,8/13/09 0:00,NULL,1,9/28/09 17:05,17
1009,218,How do I setup email on my phone?&nbsp;,How-do-I-setup-email-on-my-phoneandnbsp,<ol>    <li>Open the main menu and touch &ldquo;Email&rdquo;&gt; &ldquo;Gmail or Other&rdquo;. </li>    <li>Enter your account information and touch &ldquo;Save&rdquo;. To set up more accounts^ open the main menu and touch &ldquo;Settings&rdquo; &gt; &ldquo;Messaging&rdquo; &gt; &ldquo;Email&rdquo; &gt; &ldquo;Gmail or Other&rdquo;. </li></ol>Tip: You can check for account information at <a href="http://www.motorola.com/myevoke">www.motorola.com/myevoke</a> . ,phone email^ phone e-mail^ phone email setup^ phone e-mail setup^ email setup^ e-mail setup^,0,840,8/13/09 0:00,NULL,1,9/28/09 17:05,19
1011,76,What is *Pay?,What-is-Pay,Dialing *PAY allows you to pay for your monthly service and buy Flex Bucket funds via an automated service. *PAY also allows you to hear how many roaming or long distance minutes you have and what your Flex Bucket balance is.,* pay^ *Pay^ star pay^ flex bucket^ flexbucket^ flexbucket funds^ flex bucket funds^ flex buckets,0,802,8/13/09 0:00,NULL,1,8/23/10 12:52,3
1012,76,Once I have purchased Flex Bucket funds can I withdraw them later?,Once-I-have-purchased-Flex-Bucket-funds-can-I-withdraw-them-later,No. Flex Bucket funds may not be withdrawn or refunded. Flex Bucket funds may only be used for mobile web storefront downloads^ international calls &amp; texts^ nationwide roaming^ text message purchases^ long distance calls^ games &amp; apps^ music tracks^ and ringback tones.,flexbucket^ FLEXBUCKET^ Flex bucket^ FLEX BUCKET^ flexbucket funds^ flex bucket funds^ flex buckets,0,791,8/13/09 0:00,NULL,1,8/23/10 12:43,12
1013,76,I purchased Flex Bucket funds but I am unable to make long distance^ international long distance or directory assistance calls.,I-purchased-Flex-Bucket-fundsandnbspbut-I-am-unable-to-make-long-distance-international-long-distance-or-directory-assistance-calls,<ol><li>Check your number to make sure you are dialing correctly.</li><li>Listen to the error message you are receiving and write this information down to that you can share it with a Customer&nbsp;Service representative.&nbsp;&nbsp;</li><li>Contact Customer Service&nbsp; by calling 1-800-CRICKET.</li></ol>,flexbucket^ FLEXBUCKET^ Flex bucket^ FLEX BUCKET^ flexbucket funds^ flex bucket funds^ flexbucket error^ flex&nbsp;bucket error^ lond distance call error^ long distance error^ roaming error^ roaming error message^ directory assistance error^ call error^ flex buckets,0,797,8/13/09 0:00,NULL,1,8/23/10 12:50,16
